行为时间,view_duration,tp_video_view
2023-12-06 00:00:00,294,0
2023-12-06 00:00:00,30,0
2023-12-06 00:00:00,308,0
2023-12-06 00:00:00,310,0
2023-12-06 00:00:00,311,0
2023-12-06 00:00:00,318,0
2023-12-06 00:00:00,324,0
2023-12-06 00:00:00,325,0
2023-12-06 00:00:00,327,0
2023-12-06 00:00:00,328,0
2023-12-06 00:00:00,331,0
2023-12-06 00:00:00,338,0
2023-12-06 00:00:00,341,0
2023-12-06 00:00:00,347,0
2023-12-06 00:00:00,356,0
2023-12-06 00:00:00,361,0
2023-12-06 00:00:00,363,0
2023-12-06 00:00:00,369,0
2023-12-06 00:00:00,37,0
2023-12-06 00:00:00,371,0
2023-12-06 00:00:00,373,0
2023-12-06 00:00:00,381,0
2023-12-06 00:00:00,382,0
2023-12-06 00:00:00,383,0
2023-12-06 00:00:00,393,0
2023-12-06 00:00:00,395,0
2023-12-06 00:00:00,40,0
2023-12-06 00:00:00,400,0
2023-12-06 00:00:00,402,1
2023-12-06 00:00:00,408,0
2023-12-06 00:00:00,428,0
2023-12-06 00:00:00,44,0
2023-12-06 00:00:00,457,0
2023-12-06 00:00:00,461,0
2023-12-06 00:00:00,466,0
2023-12-06 00:00:00,59,0
2023-12-06 00:00:00,60,0
2023-12-06 00:00:00,79,0
2023-12-06 00:00:00,82,0
2023-12-06 00:00:00,1.819,0
2023-12-06 00:00:00,102,0
2023-12-06 00:00:00,103,0
2023-12-06 00:00:00,116,0
2023-12-06 00:00:00,120,0
2023-12-06 00:00:00,122,0
2023-12-06 00:00:00,124,0
2023-12-06 00:00:00,130,0
2023-12-06 00:00:00,1368,0
2023-12-06 00:00:00,146,0
2023-12-06 00:00:00,147,0
2023-12-06 00:00:00,149,0
2023-12-06 00:00:00,150,0
2023-12-06 00:00:00,155,0
2023-12-06 00:00:00,158,0
2023-12-06 00:00:00,159,0
2023-12-06 00:00:00,160,0
2023-12-06 00:00:00,168,0
2023-12-06 00:00:00,172,0
2023-12-06 00:00:00,181,0
2023-12-06 00:00:00,183,0
2023-12-06 00:00:00,189,0
2023-12-06 00:00:00,192,0
2023-12-06 00:00:00,210,0
2023-12-06 00:00:00,211,0
2023-12-06 00:00:00,212,0
2023-12-06 00:00:00,219,0
2023-12-06 00:00:00,221,0
2023-12-06 00:00:00,225,0
2023-12-06 00:00:00,228,0
2023-12-06 00:00:00,231,0
2023-12-06 00:00:00,233,0
2023-12-06 00:00:00,234,0
2023-12-06 00:00:00,256,0
2023-12-06 00:00:00,259,0
2023-12-06 00:00:00,261,0
2023-12-06 00:00:00,262,0
2023-12-06 00:00:00,264,0
2023-12-06 00:00:00,272,1
2023-12-06 00:00:00,273,0
2023-12-06 00:00:00,279,0
2023-12-06 00:00:00,280,0
2023-12-06 00:00:00,285,0
2023-12-06 00:00:00,288,0
2023-12-06 00:00:00,289,0
2023-12-06 00:00:00,291,0
2023-12-06 00:00:00,295,0
2023-12-06 00:00:00,296,0
2023-12-06 00:00:00,299,0
2023-12-06 00:00:00,313,0
2023-12-06 00:00:00,32,0
2023-12-06 00:00:00,326,0
2023-12-06 00:00:00,337,0
2023-12-06 00:00:00,339,0
2023-12-06 00:00:00,342,0
2023-12-06 00:00:00,344,0
2023-12-06 00:00:00,349,1
2023-12-06 00:00:00,354,1
2023-12-06 00:00:00,359,0
2023-12-06 00:00:00,360,0
2023-12-06 00:00:00,365,0
2023-12-06 00:00:00,366,0
2023-12-06 00:00:00,367,0
2023-12-06 00:00:00,368,0
2023-12-06 00:00:00,372,0
2023-12-06 00:00:00,375,0
2023-12-06 00:00:00,38,0
2023-12-06 00:00:00,396,0
2023-12-06 00:00:00,399,0
2023-12-06 00:00:00,4.113,0
2023-12-06 00:00:00,407,0
2023-12-06 00:00:00,412,0
2023-12-06 00:00:00,414,0
2023-12-06 00:00:00,421,0
2023-12-06 00:00:00,424,0
2023-12-06 00:00:00,429,0
2023-12-06 00:00:00,434,0
2023-12-06 00:00:00,435,0
2023-12-06 00:00:00,436,0
2023-12-06 00:00:00,439,0
2023-12-06 00:00:00,449,0
2023-12-06 00:00:00,45,0
2023-12-06 00:00:00,450,0
2023-12-06 00:00:00,451,0
2023-12-06 00:00:00,452,0
2023-12-06 00:00:00,453,0
2023-12-06 00:00:00,454,0
2023-12-06 00:00:00,456,0
2023-12-06 00:00:00,459,0
2023-12-06 00:00:00,46,0
2023-12-06 00:00:00,462,0
2023-12-06 00:00:00,463,0
2023-12-06 00:00:00,467,0
2023-12-06 00:00:00,49,0
2023-12-06 00:00:00,492,0
2023-12-06 00:00:00,51,0
2023-12-06 00:00:00,515,0
2023-12-06 00:00:00,524,0
2023-12-06 00:00:00,525,0
2023-12-06 00:00:00,535,0
2023-12-06 00:00:00,583,0
2023-12-06 00:00:00,71,0
2023-12-06 00:00:00,86,0
2023-12-06 00:00:00,88,0
2023-12-06 00:00:00,946,0
2023-12-06 00:00:00,98,0
2023-12-06 00:00:00,99,0
2023-12-06 00:00:00,0.93,0
2023-12-06 00:00:00,0.945,1
2023-12-06 00:00:00,1.167,0
2023-12-06 00:00:00,1.314,0
2023-12-06 00:00:00,1.316,0
2023-12-06 00:00:00,1.352,0
2023-12-06 00:00:00,1.361,0
2023-12-06 00:00:00,1.407,0
2023-12-06 00:00:00,1.441,0
2023-12-06 00:00:00,1.466,0
2023-12-06 00:00:00,1.477,0
2023-12-06 00:00:00,1.521,0
2023-12-06 00:00:00,1.575,0
2023-12-06 00:00:00,1.598,0
2023-12-06 00:00:00,1.668,0
2023-12-06 00:00:00,1.682,0
2023-12-06 00:00:00,1.712,0
2023-12-06 00:00:00,1.735,0
2023-12-06 00:00:00,1.8,0
2023-12-06 00:00:00,1.801,0
2023-12-06 00:00:00,1.888,0
2023-12-06 00:00:00,1.923,0
2023-12-06 00:00:00,1.951,0
2023-12-06 00:00:00,1.973,0
2023-12-06 00:00:00,1.976,0
2023-12-06 00:00:00,10.101,1
2023-12-06 00:00:00,10.281,0
2023-12-06 00:00:00,10.526,0
2023-12-06 00:00:00,10.57,0
2023-12-06 00:00:00,10.761,0
2023-12-06 00:00:00,10.808,0
2023-12-06 00:00:00,103.294,0
2023-12-06 00:00:00,104.512,0
2023-12-06 00:00:00,106.841,0
2023-12-06 00:00:00,107.41,0
2023-12-06 00:00:00,1074,0
2023-12-06 00:00:00,108,0
2023-12-06 00:00:00,108.905,0
2023-12-06 00:00:00,1084,0
2023-12-06 00:00:00,1085,0
2023-12-06 00:00:00,11.031,0
2023-12-06 00:00:00,11.198,0
2023-12-06 00:00:00,11.284,0
2023-12-06 00:00:00,11.296,0
2023-12-06 00:00:00,11.495,0
2023-12-06 00:00:00,11.601,0
2023-12-06 00:00:00,11.652,0
2023-12-06 00:00:00,11.71,0
2023-12-06 00:00:00,11.718,0
2023-12-06 00:00:00,11.738,0
2023-12-06 00:00:00,1108,0
2023-12-06 00:00:00,1109,0
2023-12-06 00:00:00,111,0
2023-12-06 00:00:00,1110,0
2023-12-06 00:00:00,1111,0
2023-12-06 00:00:00,113,0
2023-12-06 00:00:00,113.688,0
2023-12-06 00:00:00,114.573,0
2023-12-06 00:00:00,115,0
2023-12-06 00:00:00,115.493,0
2023-12-06 00:00:00,117.258,0
2023-12-06 00:00:00,1171.677,0
2023-12-06 00:00:00,1172.614,0
2023-12-06 00:00:00,1174.964,0
2023-12-06 00:00:00,1175,0
2023-12-06 00:00:00,1175.492,0
2023-12-06 00:00:00,1176.342,0
2023-12-06 00:00:00,1177,0
2023-12-06 00:00:00,119,0
2023-12-06 00:00:00,12.027,0
2023-12-06 00:00:00,12.407,0
2023-12-06 00:00:00,12.556,0
2023-12-06 00:00:00,12.843,0
2023-12-06 00:00:00,12.874,0
2023-12-06 00:00:00,12.926,0
2023-12-06 00:00:00,12.993,0
2023-12-06 00:00:00,1201.603,0
2023-12-06 00:00:00,1206.276,0
2023-12-06 00:00:00,1206.951,0
2023-12-06 00:00:00,123.106,0
2023-12-06 00:00:00,127,0
2023-12-06 00:00:00,1275,0
2023-12-06 00:00:00,13.095,0
2023-12-06 00:00:00,13.811,0
2023-12-06 00:00:00,13.855,0
2023-12-06 00:00:00,13.921,0
2023-12-06 00:00:00,131,0
2023-12-06 00:00:00,131.74,0
2023-12-06 00:00:00,133,0
2023-12-06 00:00:00,135,0
2023-12-06 00:00:00,1365,0
2023-12-06 00:00:00,1366,0
2023-12-06 00:00:00,1367,0
2023-12-06 00:00:00,1369,0
2023-12-06 00:00:00,1373,0
2023-12-06 00:00:00,1378,0
2023-12-06 00:00:00,1379,0
2023-12-06 00:00:00,138.188,0
2023-12-06 00:00:00,1385,0
2023-12-06 00:00:00,1386,0
2023-12-06 00:00:00,1387,0
2023-12-06 00:00:00,14.109,0
2023-12-06 00:00:00,14.39,0
2023-12-06 00:00:00,14.682,0
2023-12-06 00:00:00,14.857,0
2023-12-06 00:00:00,141.504,0
2023-12-06 00:00:00,142.227,0
2023-12-06 00:00:00,1425,0
2023-12-06 00:00:00,144,0
2023-12-06 00:00:00,145,0
2023-12-06 00:00:00,145.394,0
2023-12-06 00:00:00,148,0
2023-12-06 00:00:00,149.618,0
2023-12-06 00:00:00,15.489,0
2023-12-06 00:00:00,15.551,0
2023-12-06 00:00:00,15.947,0
2023-12-06 00:00:00,150.566,0
2023-12-06 00:00:00,152,0
2023-12-06 00:00:00,155.28,0
2023-12-06 00:00:00,156,0
2023-12-06 00:00:00,156.503,0
2023-12-06 00:00:00,16.106,0
2023-12-06 00:00:00,16.222,0
2023-12-06 00:00:00,16.466,0
2023-12-06 00:00:00,16.604,0
2023-12-06 00:00:00,16.675,0
2023-12-06 00:00:00,16.765,0
2023-12-06 00:00:00,164,0
2023-12-06 00:00:00,1642,0
2023-12-06 00:00:00,165.896,0
2023-12-06 00:00:00,166,0
2023-12-06 00:00:00,167.134,0
2023-12-06 00:00:00,167.568,0
2023-12-06 00:00:00,168.264,0
2023-12-06 00:00:00,169.295,0
2023-12-06 00:00:00,17.219,0
2023-12-06 00:00:00,17.249,0
2023-12-06 00:00:00,17.318,0
2023-12-06 00:00:00,170.952,0
2023-12-06 00:00:00,1701356704,0
2023-12-06 00:00:00,1703028952,0
2023-12-06 00:00:00,171.005,0
2023-12-06 00:00:00,171.461,0
2023-12-06 00:00:00,172.34,0
2023-12-06 00:00:00,172.355,0
2023-12-06 00:00:00,173.005,0
2023-12-06 00:00:00,173.238,0
2023-12-06 00:00:00,173.455,0
2023-12-06 00:00:00,173.955,0
2023-12-06 00:00:00,174.138,0
2023-12-06 00:00:00,174.789,0
2023-12-06 00:00:00,175,0
2023-12-06 00:00:00,176.482,0
2023-12-06 00:00:00,178,0
2023-12-06 00:00:00,179,0
2023-12-06 00:00:00,18.192,0
2023-12-06 00:00:00,18.405,0
2023-12-06 00:00:00,1824,0
2023-12-06 00:00:00,186.932,1
2023-12-06 00:00:00,188,0
2023-12-06 00:00:00,19.39,0
2023-12-06 00:00:00,19.895,0
2023-12-06 00:00:00,190,0
2023-12-06 00:00:00,191,0
2023-12-06 00:00:00,193,0
2023-12-06 00:00:00,194,0
2023-12-06 00:00:00,194.89,0
2023-12-06 00:00:00,196,0
2023-12-06 00:00:00,197.457,0
2023-12-06 00:00:00,199.142,0
2023-12-06 00:00:00,2.016,0
2023-12-06 00:00:00,2.017,0
2023-12-06 00:00:00,2.031,0
2023-12-06 00:00:00,2.11,0
2023-12-06 00:00:00,2.161,0
2023-12-06 00:00:00,2.24,0
2023-12-06 00:00:00,2.247,0
2023-12-06 00:00:00,2.324,0
2023-12-06 00:00:00,2.337,0
2023-12-06 00:00:00,2.386,0
2023-12-06 00:00:00,2.412,0
2023-12-06 00:00:00,2.497,0
2023-12-06 00:00:00,2.516,0
2023-12-06 00:00:00,2.544,0
2023-12-06 00:00:00,2.709,0
2023-12-06 00:00:00,2.788,0
2023-12-06 00:00:00,2.896,0
2023-12-06 00:00:00,2.943,0
2023-12-06 00:00:00,2.973,0
2023-12-06 00:00:00,2.985,0
2023-12-06 00:00:00,2.987,0
2023-12-06 00:00:00,20.162,0
2023-12-06 00:00:00,20.49,0
2023-12-06 00:00:00,20.592,0
2023-12-06 00:00:00,200.058,0
2023-12-06 00:00:00,200.825,0
2023-12-06 00:00:00,201.529,0
2023-12-06 00:00:00,201.753,0
2023-12-06 00:00:00,202.058,0
2023-12-06 00:00:00,202.808,0
2023-12-06 00:00:00,203.953,0
2023-12-06 00:00:00,205.391,0
2023-12-06 00:00:00,205.598,0
2023-12-06 00:00:00,207,0
2023-12-06 00:00:00,207.122,0
2023-12-06 00:00:00,207.295,0
2023-12-06 00:00:00,207.591,0
2023-12-06 00:00:00,207.762,0
2023-12-06 00:00:00,208,0
2023-12-06 00:00:00,208.491,0
2023-12-06 00:00:00,2081,1
2023-12-06 00:00:00,209,0
2023-12-06 00:00:00,21.035,0
2023-12-06 00:00:00,21.203,0
2023-12-06 00:00:00,210.071,0
2023-12-06 00:00:00,210.137,0
2023-12-06 00:00:00,210.3,0
2023-12-06 00:00:00,210.516,0
2023-12-06 00:00:00,211.42,0
2023-12-06 00:00:00,211.854,0
2023-12-06 00:00:00,212.308,0
2023-12-06 00:00:00,214,0
2023-12-06 00:00:00,215,0
2023-12-06 00:00:00,215.828,0
2023-12-06 00:00:00,216,0
2023-12-06 00:00:00,216.488,0
2023-12-06 00:00:00,216.974,0
2023-12-06 00:00:00,217.724,0
2023-12-06 00:00:00,22.183,0
2023-12-06 00:00:00,22.859,0
2023-12-06 00:00:00,221.418,0
2023-12-06 00:00:00,221.639,0
2023-12-06 00:00:00,221.654,0
2023-12-06 00:00:00,221.837,0
2023-12-06 00:00:00,223,0
2023-12-06 00:00:00,226,0
2023-12-06 00:00:00,228.074,0
2023-12-06 00:00:00,228.941,0
2023-12-06 00:00:00,23.252,0
2023-12-06 00:00:00,23.593,0
2023-12-06 00:00:00,23.879,0
2023-12-06 00:00:00,23.913,0
2023-12-06 00:00:00,23.96,0
2023-12-06 00:00:00,230,0
2023-12-06 00:00:00,235.3,0
2023-12-06 00:00:00,236,1
2023-12-06 00:00:00,236.136,0
2023-12-06 00:00:00,2363,0
2023-12-06 00:00:00,237,1
2023-12-06 00:00:00,237.959,0
2023-12-06 00:00:00,238,0
2023-12-06 00:00:00,238.525,0
2023-12-06 00:00:00,24.235,0
2023-12-06 00:00:00,24.877,0
2023-12-06 00:00:00,24.984,0
2023-12-06 00:00:00,24.989,1
2023-12-06 00:00:00,242,0
2023-12-06 00:00:00,243,0
2023-12-06 00:00:00,244,0
2023-12-06 00:00:00,247.347,0
2023-12-06 00:00:00,248,0
2023-12-06 00:00:00,248.841,0
2023-12-06 00:00:00,249,0
2023-12-06 00:00:00,249.896,0
2023-12-06 00:00:00,249.971,0
2023-12-06 00:00:00,25.101,0
2023-12-06 00:00:00,25.711,0
2023-12-06 00:00:00,25.736,0
2023-12-06 00:00:00,250,0
2023-12-06 00:00:00,250.645,0
2023-12-06 00:00:00,250.818,0
2023-12-06 00:00:00,251.347,0
2023-12-06 00:00:00,251.462,0
2023-12-06 00:00:00,251.482,0
2023-12-06 00:00:00,251.57,0
2023-12-06 00:00:00,252,0
2023-12-06 00:00:00,252.014,0
2023-12-06 00:00:00,252.581,0
2023-12-06 00:00:00,253.181,0
2023-12-06 00:00:00,253.381,0
2023-12-06 00:00:00,253.572,0
2023-12-06 00:00:00,253.781,0
2023-12-06 00:00:00,254,0
2023-12-06 00:00:00,255,0
2023-12-06 00:00:00,257,0
2023-12-06 00:00:00,258,0
2023-12-06 00:00:00,259.437,0
2023-12-06 00:00:00,260,0
2023-12-06 00:00:00,261.039,0
2023-12-06 00:00:00,262.697,0
2023-12-06 00:00:00,262.785,0
2023-12-06 00:00:00,263.461,0
2023-12-06 00:00:00,263.747,0
2023-12-06 00:00:00,264.514,0
2023-12-06 00:00:00,265,1
2023-12-06 00:00:00,267,0
2023-12-06 00:00:00,268,0
2023-12-06 00:00:00,269,0
2023-12-06 00:00:00,27.618,0
2023-12-06 00:00:00,27.802,0
2023-12-06 00:00:00,270.606,0
2023-12-06 00:00:00,274,0
2023-12-06 00:00:00,274.863,0
2023-12-06 00:00:00,275,0
2023-12-06 00:00:00,276.138,0
2023-12-06 00:00:00,276.846,0
2023-12-06 00:00:00,278,0
2023-12-06 00:00:00,28.852,0
2023-12-06 00:00:00,283,0
2023-12-06 00:00:00,284,0
2023-12-06 00:00:00,286.105,0
2023-12-06 00:00:00,2867,0
2023-12-06 00:00:00,289.353,0
2023-12-06 00:00:00,29,0
2023-12-06 00:00:00,29.122,0
2023-12-06 00:00:00,293,0
2023-12-06 00:00:00,297.082,0
2023-12-06 00:00:00,298,0
2023-12-06 00:00:00,298.338,0
2023-12-06 00:00:00,3.043,0
2023-12-06 00:00:00,3.123,0
2023-12-06 00:00:00,3.164,0
2023-12-06 00:00:00,3.202,0
2023-12-06 00:00:00,3.279,0
2023-12-06 00:00:00,3.29,0
2023-12-06 00:00:00,3.309,0
2023-12-06 00:00:00,3.479,0
2023-12-06 00:00:00,3.541,0
2023-12-06 00:00:00,3.559,0
2023-12-06 00:00:00,3.616,0
2023-12-06 00:00:00,3.629,0
2023-12-06 00:00:00,3.668,0
2023-12-06 00:00:00,3.838,0
2023-12-06 00:00:00,3.905,0
2023-12-06 00:00:00,3.919,0
2023-12-06 00:00:00,3.981,0
2023-12-06 00:00:00,30.804,0
2023-12-06 00:00:00,30.909,0
2023-12-06 00:00:00,300,0
2023-12-06 00:00:00,301,0
2023-12-06 00:00:00,301.583,0
2023-12-06 00:00:00,301.833,0
2023-12-06 00:00:00,302,0
2023-12-06 00:00:00,303,0
2023-12-06 00:00:00,303.002,0
2023-12-06 00:00:00,310.678,0
2023-12-06 00:00:00,311.275,0
2023-12-06 00:00:00,311.642,0
2023-12-06 00:00:00,312.757,0
2023-12-06 00:00:00,313.44,0
2023-12-06 00:00:00,313.924,0
2023-12-06 00:00:00,314.357,0
2023-12-06 00:00:00,317.053,0
2023-12-06 00:00:00,317.623,0
2023-12-06 00:00:00,317.807,0
2023-12-06 00:00:00,318.678,0
2023-12-06 00:00:00,319.741,0
2023-12-06 00:00:00,320,0
2023-12-06 00:00:00,320.011,0
2023-12-06 00:00:00,320.761,0
2023-12-06 00:00:00,323.483,0
2023-12-06 00:00:00,324.191,0
2023-12-06 00:00:00,324.3,0
2023-12-06 00:00:00,325.212,0
2023-12-06 00:00:00,325.499,0
2023-12-06 00:00:00,326.167,0
2023-12-06 00:00:00,326.696,0
2023-12-06 00:00:00,327.663,0
2023-12-06 00:00:00,328.697,0
2023-12-06 00:00:00,329,0
2023-12-06 00:00:00,329.297,0
2023-12-06 00:00:00,329.42,0
2023-12-06 00:00:00,329.815,0
2023-12-06 00:00:00,329.941,0
2023-12-06 00:00:00,33,0
2023-12-06 00:00:00,33.399,0
2023-12-06 00:00:00,33.512,0
2023-12-06 00:00:00,330,0
2023-12-06 00:00:00,330.048,0
2023-12-06 00:00:00,330.299,0
2023-12-06 00:00:00,330.799,0
2023-12-06 00:00:00,331.465,0
2023-12-06 00:00:00,331.706,0
2023-12-06 00:00:00,331.84,0
2023-12-06 00:00:00,331.93,0
2023-12-06 00:00:00,332,0
2023-12-06 00:00:00,332.118,0
2023-12-06 00:00:00,332.982,0
2023-12-06 00:00:00,333,0
2023-12-06 00:00:00,333.238,0
2023-12-06 00:00:00,334,0
2023-12-06 00:00:00,334.198,0
2023-12-06 00:00:00,334.229,0
2023-12-06 00:00:00,334.915,0
2023-12-06 00:00:00,335.099,0
2023-12-06 00:00:00,335.583,0
2023-12-06 00:00:00,336.181,0
2023-12-06 00:00:00,336.815,0
2023-12-06 00:00:00,337.171,0
2023-12-06 00:00:00,337.572,0
2023-12-06 00:00:00,338.189,0
2023-12-06 00:00:00,339.537,0
2023-12-06 00:00:00,341.8,0
2023-12-06 00:00:00,341.842,0
2023-12-06 00:00:00,343.328,0
2023-12-06 00:00:00,344.095,0
2023-12-06 00:00:00,344.454,0
2023-12-06 00:00:00,345,0
2023-12-06 00:00:00,345.303,0
2023-12-06 00:00:00,345.424,0
2023-12-06 00:00:00,345.841,0
2023-12-06 00:00:00,346,0
2023-12-06 00:00:00,35.278,0
2023-12-06 00:00:00,35.811,0
2023-12-06 00:00:00,352,1
2023-12-06 00:00:00,353.639,0
2023-12-06 00:00:00,354.567,0
2023-12-06 00:00:00,354.888,0
2023-12-06 00:00:00,357.362,0
2023-12-06 00:00:00,358.989,0
2023-12-06 00:00:00,36.378,0
2023-12-06 00:00:00,36.995,0
2023-12-06 00:00:00,362.016,0
2023-12-06 00:00:00,36223,0
2023-12-06 00:00:00,364.816,0
2023-12-06 00:00:00,37.999,0
2023-12-06 00:00:00,370,0
2023-12-06 00:00:00,372.024,1
2023-12-06 00:00:00,373.855,0
2023-12-06 00:00:00,374,0
2023-12-06 00:00:00,374.434,0
2023-12-06 00:00:00,375.137,0
2023-12-06 00:00:00,375.938,0
2023-12-06 00:00:00,376.387,0
2023-12-06 00:00:00,377.341,0
2023-12-06 00:00:00,377.536,0
2023-12-06 00:00:00,378.707,0
2023-12-06 00:00:00,379.275,0
2023-12-06 00:00:00,38.214,0
2023-12-06 00:00:00,380.385,0
2023-12-06 00:00:00,381.218,0
2023-12-06 00:00:00,381.615,0
2023-12-06 00:00:00,382.507,0
2023-12-06 00:00:00,382.546,0
2023-12-06 00:00:00,3826,0
2023-12-06 00:00:00,383.051,0
2023-12-06 00:00:00,383.169,0
2023-12-06 00:00:00,383.809,0
2023-12-06 00:00:00,384.198,0
2023-12-06 00:00:00,384.432,0
2023-12-06 00:00:00,384.519,0
2023-12-06 00:00:00,384.634,0
2023-12-06 00:00:00,384.728,0
2023-12-06 00:00:00,385.177,0
2023-12-06 00:00:00,385.617,0
2023-12-06 00:00:00,385.774,0
2023-12-06 00:00:00,385.816,0
2023-12-06 00:00:00,386.285,0
2023-12-06 00:00:00,386.636,0
2023-12-06 00:00:00,386.7,0
2023-12-06 00:00:00,386.836,0
2023-12-06 00:00:00,387.02,0
2023-12-06 00:00:00,387.25,0
2023-12-06 00:00:00,387.417,0
2023-12-06 00:00:00,387.583,0
2023-12-06 00:00:00,387.657,0
2023-12-06 00:00:00,387.847,0
2023-12-06 00:00:00,387.876,0
2023-12-06 00:00:00,388.084,0
2023-12-06 00:00:00,388.384,0
2023-12-06 00:00:00,388.478,1
2023-12-06 00:00:00,389.495,1
2023-12-06 00:00:00,389.811,0
2023-12-06 00:00:00,389.856,0
2023-12-06 00:00:00,39,0
2023-12-06 00:00:00,39.052,0
2023-12-06 00:00:00,391.998,0
2023-12-06 00:00:00,392.398,0
2023-12-06 00:00:00,392.723,0
2023-12-06 00:00:00,393.088,0
2023-12-06 00:00:00,394.237,0
2023-12-06 00:00:00,394.887,0
2023-12-06 00:00:00,3945,0
2023-12-06 00:00:00,395.103,0
2023-12-06 00:00:00,395.303,0
2023-12-06 00:00:00,396.675,0
2023-12-06 00:00:00,396.941,0
2023-12-06 00:00:00,397,0
2023-12-06 00:00:00,397.341,0
2023-12-06 00:00:00,398,0
2023-12-06 00:00:00,398.582,0
2023-12-06 00:00:00,4.077,1
2023-12-06 00:00:00,4.258,0
2023-12-06 00:00:00,4.284,0
2023-12-06 00:00:00,4.296,0
2023-12-06 00:00:00,4.321,0
2023-12-06 00:00:00,4.398,0
2023-12-06 00:00:00,4.456,0
2023-12-06 00:00:00,4.464,0
2023-12-06 00:00:00,4.482,0
2023-12-06 00:00:00,4.518,0
2023-12-06 00:00:00,4.7,0
2023-12-06 00:00:00,4.8,0
2023-12-06 00:00:00,4.916,1
2023-12-06 00:00:00,4.952,0
2023-12-06 00:00:00,400.198,0
2023-12-06 00:00:00,400.441,0
2023-12-06 00:00:00,400.781,0
2023-12-06 00:00:00,401,0
2023-12-06 00:00:00,401.266,0
2023-12-06 00:00:00,401.335,0
2023-12-06 00:00:00,401.338,0
2023-12-06 00:00:00,401.414,0
2023-12-06 00:00:00,401.643,0
2023-12-06 00:00:00,401.824,0
2023-12-06 00:00:00,401.848,0
2023-12-06 00:00:00,401.951,0
2023-12-06 00:00:00,402.323,0
2023-12-06 00:00:00,402.329,0
2023-12-06 00:00:00,402.834,0
2023-12-06 00:00:00,402.973,0
2023-12-06 00:00:00,403,1
2023-12-06 00:00:00,403.707,0
2023-12-06 00:00:00,404.036,0
2023-12-06 00:00:00,404.519,0
2023-12-06 00:00:00,404.851,0
2023-12-06 00:00:00,406,0
2023-12-06 00:00:00,406.603,0
2023-12-06 00:00:00,406.707,0
2023-12-06 00:00:00,406.805,0
2023-12-06 00:00:00,407.102,0
2023-12-06 00:00:00,407.186,0
2023-12-06 00:00:00,407.224,0
2023-12-06 00:00:00,407.503,0
2023-12-06 00:00:00,407.612,0
2023-12-06 00:00:00,407.686,0
2023-12-06 00:00:00,407.986,0
2023-12-06 00:00:00,408.146,0
2023-12-06 00:00:00,409,0
2023-12-06 00:00:00,409.655,0
2023-12-06 00:00:00,409.728,0
2023-12-06 00:00:00,410,0
2023-12-06 00:00:00,410.38,0
2023-12-06 00:00:00,410.595,0
2023-12-06 00:00:00,410.913,0
2023-12-06 00:00:00,411,0
2023-12-06 00:00:00,411.358,0
2023-12-06 00:00:00,411.443,0
2023-12-06 00:00:00,411.63,0
2023-12-06 00:00:00,412.143,0
2023-12-06 00:00:00,412.163,0
2023-12-06 00:00:00,413,0
2023-12-06 00:00:00,413.127,0
2023-12-06 00:00:00,413.146,0
2023-12-06 00:00:00,413.48,0
2023-12-06 00:00:00,414.542,0
2023-12-06 00:00:00,415,1
2023-12-06 00:00:00,415.208,0
2023-12-06 00:00:00,415.641,0
2023-12-06 00:00:00,415.875,0
2023-12-06 00:00:00,416,1
2023-12-06 00:00:00,416.057,0
2023-12-06 00:00:00,419,0
2023-12-06 00:00:00,42.346,0
2023-12-06 00:00:00,422,0
2023-12-06 00:00:00,425,0
2023-12-06 00:00:00,426.952,1
2023-12-06 00:00:00,427,0
2023-12-06 00:00:00,429.294,1
2023-12-06 00:00:00,429.803,1
2023-12-06 00:00:00,429.838,0
2023-12-06 00:00:00,43,0
2023-12-06 00:00:00,43.547,0
2023-12-06 00:00:00,430.111,1
2023-12-06 00:00:00,430.353,1
2023-12-06 00:00:00,431,0
2023-12-06 00:00:00,431.742,0
2023-12-06 00:00:00,433.476,0
2023-12-06 00:00:00,437,0
2023-12-06 00:00:00,440,0
2023-12-06 00:00:00,442.94,0
2023-12-06 00:00:00,443,0
2023-12-06 00:00:00,443.039,0
2023-12-06 00:00:00,444,0
2023-12-06 00:00:00,444.677,0
2023-12-06 00:00:00,448,0
2023-12-06 00:00:00,45.087,0
2023-12-06 00:00:00,452.743,0
2023-12-06 00:00:00,458,0
2023-12-06 00:00:00,46.351,0
2023-12-06 00:00:00,46.532,0
2023-12-06 00:00:00,460,0
2023-12-06 00:00:00,460.856,0
2023-12-06 00:00:00,464,0
2023-12-06 00:00:00,465,0
2023-12-06 00:00:00,466.329,0
2023-12-06 00:00:00,468,0
2023-12-06 00:00:00,468.16,0
2023-12-06 00:00:00,474,0
2023-12-06 00:00:00,475,0
2023-12-06 00:00:00,475.757,0
2023-12-06 00:00:00,479.09,0
2023-12-06 00:00:00,48,0
2023-12-06 00:00:00,481.951,0
2023-12-06 00:00:00,483,0
2023-12-06 00:00:00,484,0
2023-12-06 00:00:00,486,0
2023-12-06 00:00:00,487,0
2023-12-06 00:00:00,488,0
2023-12-06 00:00:00,49.421,0
2023-12-06 00:00:00,493,0
2023-12-06 00:00:00,496.413,0
2023-12-06 00:00:00,497.245,0
2023-12-06 00:00:00,497.745,0
2023-12-06 00:00:00,498.162,0
2023-12-06 00:00:00,498.545,0
2023-12-06 00:00:00,5.023,0
2023-12-06 00:00:00,5.027,0
